"Decision","N","SD_ymax","SD_ymin","outcome","D"
76.66,18.9101333333333,26.4406913871916,11.3795752794751,"Stop for H1 OR H0",0.2
74.0133333333333,19.4785333333333,27.1188451162275,11.8382215504392,"Stop for H1 OR H0",0.25
73.6533333333333,19.7716,27.3744385258562,12.1687614741438,"Stop for H1 OR H0",0.3
74.0866666666667,19.8864666666667,27.4408240011153,12.332109332218,"Stop for H1 OR H0",0.35
76.6733333333333,19.6374,27.0337663368575,12.2410336631425,"Stop for H1 OR H0",0.4
78.82,19.2351333333333,26.5331739202751,11.9370927463916,"Stop for H1 OR H0",0.45
83.5066666666667,18.5662666666667,25.5965419372551,11.5359913960782,"Stop for H1 OR H0",0.5
87.24,17.7691333333333,24.4612196684651,11.0770469982016,"Stop for H1 OR H0",0.55
91.22,16.9056666666667,23.1201558557002,10.6911774776332,"Stop for H1 OR H0",0.6
94.16,16.0388,21.7368574833832,10.3407425166168,"Stop for H1 OR H0",0.65
