"Decision","N","SD_ymax","SD_ymin","outcome","D"
15.9733333333333,14.1502666666667,15.4308118299792,12.8697215033541,"Stop for H0",0.3
11.4933333333333,14.1435333333333,15.4300694556019,12.8569972110648,"Stop for H0",0.35
8.3,14.0803333333333,15.3913613556072,12.7693053110595,"Stop for H0",0.4
6,13.9465333333333,15.3076351500365,12.5854315166302,"Stop for H0",0.45
4.17333333333333,13.839,15.2252204395912,12.4527795604088,"Stop for H0",0.5
2.67333333333333,13.6943333333333,15.1039078609523,12.2847588057144,"Stop for H0",0.55
1.92666666666667,13.52,14.9385911414928,12.1014088585072,"Stop for H0",0.6
0.973333333333333,13.3631333333333,14.774822760943,11.9514439057237,"Stop for H0",0.65
0.706666666666667,13.1844666666667,14.5682897695165,11.8006435638169,"Stop for H0",0.7
0.406666666666667,12.983,14.3091076769144,11.6568923230856,"Stop for H0",0.75
0.246666666666667,12.8305333333333,14.0891781050354,11.5718885616313,"Stop for H0",0.8
0.1,12.6822,13.8557253032817,11.5086746967183,"Stop for H0",0.85
0.08,12.551,13.6307577159321,11.4712422840679,"Stop for H0",0.9
0.0333333333333333,12.43,13.4006850580726,11.4593149419274,"Stop for H0",0.95
0.00666666666666667,12.3293333333333,13.1887064325732,11.4699602340935,"Stop for H0",1
0.0133333333333333,12.2547333333333,13.0166714096871,11.4927952569796,"Stop for H0",1.05
0.00666666666666667,12.1875333333333,12.8425599380442,11.5325067286224,"Stop for H0",1.1
0,12.1352666666667,12.6895741138522,11.5809592194812,"Stop for H0",1.15
0.00666666666666667,12.1009333333333,12.5781065812313,11.6237600854354,"Stop for H0",1.2
0,12.0664666666667,12.4576090725936,11.6753242607397,"Stop for H0",1.25
0,12.0440666666667,12.3551903003183,11.7329430330151,"Stop for H0",1.3
0,12.0296666666667,12.2834201854182,11.7759131479152,"Stop for H0",1.35
0,12.0182,12.2124625608024,11.8239374391976,"Stop for H0",1.4
0,12.0139333333333,12.1808895766469,11.8469770900198,"Stop for H0",1.45
0,12.0092,12.1425537109125,11.8758462890875,"Stop for H0",1.5
57.86,13.5255333333333,14.9542451529059,12.0968215137607,"Stop for H1 OR H0",0
51.1666666666667,13.7116,15.1298240763135,12.2933759236865,"Stop for H1 OR H0",0.05
47.1333333333333,13.8356666666667,15.2273049096578,12.4440284236755,"Stop for H1 OR H0",0.1
41.6666666666667,13.9776666666667,15.3355906284755,12.6197427048578,"Stop for H1 OR H0",0.15
38.04,14.0854666666667,15.40066402771,12.7702693056233,"Stop for H1 OR H0",0.2
36.32,14.1279333333333,15.4259621160664,12.8299045506002,"Stop for H1 OR H0",0.25
36.0733333333333,14.1502666666667,15.4308118299792,12.8697215033541,"Stop for H1 OR H0",0.3
36.44,14.1435333333333,15.4300694556019,12.8569972110648,"Stop for H1 OR H0",0.35
38.9333333333333,14.0803333333333,15.3913613556072,12.7693053110595,"Stop for H1 OR H0",0.4
43.6,13.9465333333333,15.3076351500365,12.5854315166302,"Stop for H1 OR H0",0.45
47.86,13.839,15.2252204395912,12.4527795604088,"Stop for H1 OR H0",0.5
53.1533333333333,13.6943333333333,15.1039078609523,12.2847588057144,"Stop for H1 OR H0",0.55
59.5466666666667,13.52,14.9385911414928,12.1014088585072,"Stop for H1 OR H0",0.6
64.38,13.3631333333333,14.774822760943,11.9514439057237,"Stop for H1 OR H0",0.65
70.4933333333333,13.1844666666667,14.5682897695165,11.8006435638169,"Stop for H1 OR H0",0.7
76.5933333333333,12.983,14.3091076769144,11.6568923230856,"Stop for H1 OR H0",0.75
81.12,12.8305333333333,14.0891781050354,11.5718885616313,"Stop for H1 OR H0",0.8
85.4733333333333,12.6822,13.8557253032817,11.5086746967183,"Stop for H1 OR H0",0.85
89.1733333333333,12.551,13.6307577159321,11.4712422840679,"Stop for H1 OR H0",0.9
91.7266666666667,12.43,13.4006850580726,11.4593149419274,"Stop for H1 OR H0",0.95
94.2466666666667,12.3293333333333,13.1887064325732,11.4699602340935,"Stop for H1 OR H0",1
95.8866666666667,12.2547333333333,13.0166714096871,11.4927952569796,"Stop for H1 OR H0",1.05
97.3133333333333,12.1875333333333,12.8425599380442,11.5325067286224,"Stop for H1 OR H0",1.1
98.3466666666667,12.1352666666667,12.6895741138522,11.5809592194812,"Stop for H1 OR H0",1.15
98.7333333333333,12.1009333333333,12.5781065812313,11.6237600854354,"Stop for H1 OR H0",1.2
99.24,12.0664666666667,12.4576090725936,11.6753242607397,"Stop for H1 OR H0",1.25
99.6333333333333,12.0440666666667,12.3551903003183,11.7329430330151,"Stop for H1 OR H0",1.3
99.7066666666667,12.0296666666667,12.2834201854182,11.7759131479152,"Stop for H1 OR H0",1.35
99.88,12.0182,12.2124625608024,11.8239374391976,"Stop for H1 OR H0",1.4
99.9,12.0139333333333,12.1808895766469,11.8469770900198,"Stop for H1 OR H0",1.45
99.94,12.0092,12.1425537109125,11.8758462890875,"Stop for H1 OR H0",1.5
