"Decision","N","SD_ymax","SD_ymin","outcome","D"
3.94666666666667,16.7690666666667,20.3235444177614,13.2145889155719,"Stop for H1",0
5.5,17.0924666666667,20.5829005638789,13.6020327694544,"Stop for H1",0.05
7.18,17.3884666666667,20.8029950746862,13.9739382586472,"Stop for H1",0.1
9.03333333333333,17.5986,20.9245307711325,14.2726692288675,"Stop for H1",0.15
12.18,17.7416666666667,21.0112502131335,14.4720831201998,"Stop for H1",0.2
14.8666666666667,17.8854,21.0824009218526,14.6883990781474,"Stop for H1",0.25
18.4733333333333,17.9507333333333,21.1254319609693,14.7760347056973,"Stop for H1",0.3
22.6133333333333,17.8948,21.0943857205664,14.6952142794336,"Stop for H1",0.35
27.2,17.7576,21.0245997131632,14.4906002868368,"Stop for H1",0.4
32.44,17.6302,20.9348698296268,14.3255301703732,"Stop for H1",0.45
37.8933333333333,17.3553333333333,20.7700049458075,13.9406617208592,"Stop for H1",0.5
42.62,17.1898666666667,20.640404459962,13.7393288733713,"Stop for H1",0.55
49.3,16.8465333333333,20.3723727253718,13.3206939412949,"Stop for H1",0.6
54.2533333333333,16.5360666666667,20.1000456217048,12.9720877116285,"Stop for H1",0.65
60.7066666666667,16.1566666666667,19.7396511871599,12.5736821461735,"Stop for H1",0.7
65.9733333333333,15.7889333333333,19.3443273926958,12.2335392739708,"Stop for H1",0.75
70.8866666666667,15.4321333333333,18.9497393875098,11.9145272791569,"Stop for H1",0.8
75.7066666666667,15.0302,18.4606235618537,11.5997764381463,"Stop for H1",0.85
79.9066666666667,14.6902666666667,18.0003314743138,11.3802018590195,"Stop for H1",0.9
84.3133333333333,14.3067333333333,17.4626133427968,11.1508533238699,"Stop for H1",0.95
87.62,13.9888,16.9662148003359,11.0113851996641,"Stop for H1",1
90.36,13.6822,16.4679471503732,10.8964528496268,"Stop for H1",1.05
92.7866666666667,13.4133333333333,15.9776774235306,10.848989243136,"Stop for H1",1.1
94.4,13.2028666666667,15.6014972504514,10.804236082882,"Stop for H1",1.15
95.9533333333333,12.9988666666667,15.179260130379,10.8184732029544,"Stop for H1",1.2
96.8733333333333,12.8352,14.8351435687752,10.8352564312248,"Stop for H1",1.25
97.7666666666667,12.6624666666667,14.4414033031416,10.8835300301918,"Stop for H1",1.3
98.3066666666667,12.5473333333333,14.1535498663675,10.9411168002992,"Stop for H1",1.35
99.0733333333333,12.4138666666667,13.787295515452,11.0404378178814,"Stop for H1",1.4
99.2866666666667,12.3396,13.570577738932,11.108622261068,"Stop for H1",1.45
99.5333333333333,12.2580666666667,13.3236231517628,11.1925101815705,"Stop for H1",1.5
48.8,16.7690666666667,20.3235444177614,13.2145889155719,"Stop for H0",0
42.86,17.0924666666667,20.5829005638789,13.6020327694544,"Stop for H0",0.05
36.4733333333333,17.3884666666667,20.8029950746862,13.9739382586472,"Stop for H0",0.1
32.0266666666667,17.5986,20.9245307711325,14.2726692288675,"Stop for H0",0.15
26.4466666666667,17.7416666666667,21.0112502131335,14.4720831201998,"Stop for H0",0.2
21.7266666666667,17.8854,21.0824009218526,14.6883990781474,"Stop for H0",0.25
17.0866666666667,17.9507333333333,21.1254319609693,14.7760347056973,"Stop for H0",0.3
13.78,17.8948,21.0943857205664,14.6952142794336,"Stop for H0",0.35
11.3266666666667,17.7576,21.0245997131632,14.4906002868368,"Stop for H0",0.4
8.53333333333333,17.6302,20.9348698296268,14.3255301703732,"Stop for H0",0.45
6.82666666666667,17.3553333333333,20.7700049458075,13.9406617208592,"Stop for H0",0.5
4.96,17.1898666666667,20.640404459962,13.7393288733713,"Stop for H0",0.55
3.5,16.8465333333333,20.3723727253718,13.3206939412949,"Stop for H0",0.6
2.65333333333333,16.5360666666667,20.1000456217048,12.9720877116285,"Stop for H0",0.65
1.73333333333333,16.1566666666667,19.7396511871599,12.5736821461735,"Stop for H0",0.7
1.28666666666667,15.7889333333333,19.3443273926958,12.2335392739708,"Stop for H0",0.75
0.866666666666667,15.4321333333333,18.9497393875098,11.9145272791569,"Stop for H0",0.8
0.573333333333333,15.0302,18.4606235618537,11.5997764381463,"Stop for H0",0.85
0.48,14.6902666666667,18.0003314743138,11.3802018590195,"Stop for H0",0.9
0.226666666666667,14.3067333333333,17.4626133427968,11.1508533238699,"Stop for H0",0.95
0.153333333333333,13.9888,16.9662148003359,11.0113851996641,"Stop for H0",1
0.133333333333333,13.6822,16.4679471503732,10.8964528496268,"Stop for H0",1.05
0.04,13.4133333333333,15.9776774235306,10.848989243136,"Stop for H0",1.1
0.0266666666666667,13.2028666666667,15.6014972504514,10.804236082882,"Stop for H0",1.15
0.0333333333333333,12.9988666666667,15.179260130379,10.8184732029544,"Stop for H0",1.2
0.0133333333333333,12.8352,14.8351435687752,10.8352564312248,"Stop for H0",1.25
0.02,12.6624666666667,14.4414033031416,10.8835300301918,"Stop for H0",1.3
0.00666666666666667,12.5473333333333,14.1535498663675,10.9411168002992,"Stop for H0",1.35
0.00666666666666667,12.4138666666667,13.787295515452,11.0404378178814,"Stop for H0",1.4
0,12.3396,13.570577738932,11.108622261068,"Stop for H0",1.45
0,12.2580666666667,13.3236231517628,11.1925101815705,"Stop for H0",1.5
52.7466666666667,16.7690666666667,20.3235444177614,13.2145889155719,"Stop for H1 OR H0",0
48.36,17.0924666666667,20.5829005638789,13.6020327694544,"Stop for H1 OR H0",0.05
43.6533333333333,17.3884666666667,20.8029950746862,13.9739382586472,"Stop for H1 OR H0",0.1
41.06,17.5986,20.9245307711325,14.2726692288675,"Stop for H1 OR H0",0.15
38.6266666666667,17.7416666666667,21.0112502131335,14.4720831201998,"Stop for H1 OR H0",0.2
36.5933333333333,17.8854,21.0824009218526,14.6883990781474,"Stop for H1 OR H0",0.25
35.56,17.9507333333333,21.1254319609693,14.7760347056973,"Stop for H1 OR H0",0.3
36.3933333333333,17.8948,21.0943857205664,14.6952142794336,"Stop for H1 OR H0",0.35
38.5266666666667,17.7576,21.0245997131632,14.4906002868368,"Stop for H1 OR H0",0.4
40.9733333333333,17.6302,20.9348698296268,14.3255301703732,"Stop for H1 OR H0",0.45
44.72,17.3553333333333,20.7700049458075,13.9406617208592,"Stop for H1 OR H0",0.5
47.58,17.1898666666667,20.640404459962,13.7393288733713,"Stop for H1 OR H0",0.55
52.8,16.8465333333333,20.3723727253718,13.3206939412949,"Stop for H1 OR H0",0.6
56.9066666666667,16.5360666666667,20.1000456217048,12.9720877116285,"Stop for H1 OR H0",0.65
62.44,16.1566666666667,19.7396511871599,12.5736821461735,"Stop for H1 OR H0",0.7
67.26,15.7889333333333,19.3443273926958,12.2335392739708,"Stop for H1 OR H0",0.75
71.7533333333333,15.4321333333333,18.9497393875098,11.9145272791569,"Stop for H1 OR H0",0.8
76.28,15.0302,18.4606235618537,11.5997764381463,"Stop for H1 OR H0",0.85
80.3866666666667,14.6902666666667,18.0003314743138,11.3802018590195,"Stop for H1 OR H0",0.9
84.54,14.3067333333333,17.4626133427968,11.1508533238699,"Stop for H1 OR H0",0.95
87.7733333333333,13.9888,16.9662148003359,11.0113851996641,"Stop for H1 OR H0",1
90.4933333333333,13.6822,16.4679471503732,10.8964528496268,"Stop for H1 OR H0",1.05
92.8266666666667,13.4133333333333,15.9776774235306,10.848989243136,"Stop for H1 OR H0",1.1
94.4266666666667,13.2028666666667,15.6014972504514,10.804236082882,"Stop for H1 OR H0",1.15
95.9866666666667,12.9988666666667,15.179260130379,10.8184732029544,"Stop for H1 OR H0",1.2
96.8866666666667,12.8352,14.8351435687752,10.8352564312248,"Stop for H1 OR H0",1.25
97.7866666666667,12.6624666666667,14.4414033031416,10.8835300301918,"Stop for H1 OR H0",1.3
98.3133333333333,12.5473333333333,14.1535498663675,10.9411168002992,"Stop for H1 OR H0",1.35
99.08,12.4138666666667,13.787295515452,11.0404378178814,"Stop for H1 OR H0",1.4
99.2866666666667,12.3396,13.570577738932,11.108622261068,"Stop for H1 OR H0",1.45
99.5333333333333,12.2580666666667,13.3236231517628,11.1925101815705,"Stop for H1 OR H0",1.5
