"Decision","N","SD_ymax","SD_ymin","outcome","D"
7.18666666666667,22.2912,41.065197090598,3.51720290940196,"Stop for H1",0
11.78,26.1066,49.0958685878581,3.11733141214188,"Stop for H1",0.05
19.5933333333333,28.9189333333333,54.377301376653,3.46056529001372,"Stop for H1",0.1
29.8866666666667,31.7662666666667,58.9977338614873,4.534799471846,"Stop for H1",0.15
42.8666666666667,33.3691333333333,60.8707398889469,5.8675267777198,"Stop for H1",0.2
55.34,32.9436666666667,59.2372739405736,6.65005939275969,"Stop for H1",0.25
67.3133333333333,31.4448666666667,55.8511992790645,7.03853405426882,"Stop for H1",0.3
78.42,29.3246,50.9083135811425,7.74088641885746,"Stop for H1",0.35
85.5133333333333,26.6536,45.393531146475,7.91366885352497,"Stop for H1",0.4
90.6266666666667,23.5995333333333,38.9058711943024,8.29319547236422,"Stop for H1",0.45
93.84,21.4010666666667,34.1992044876285,8.6029288457048,"Stop for H1",0.5
96.3533333333333,19.4560666666667,30.1256461268553,8.78648720647803,"Stop for H1",0.55
97.5933333333333,17.7959333333333,26.7102507197546,8.88161594691202,"Stop for H1",0.6
98.6466666666667,16.5644666666667,24.0015313683919,9.12740196494144,"Stop for H1",0.65
99.0733333333333,15.5294666666667,21.7612123310711,9.29772100226219,"Stop for H1",0.7
99.5266666666667,14.6220666666667,19.756271285303,9.48786204803034,"Stop for H1",0.75
99.7133333333333,13.9510666666667,18.0685176284127,9.83361570492059,"Stop for H1",0.8
99.88,13.4448,16.8316349536699,10.0579650463301,"Stop for H1",0.85
99.9133333333333,13.0824,15.930630632255,10.234169367745,"Stop for H1",0.9
99.9666666666667,12.7868666666667,15.0720775967171,10.5016557366163,"Stop for H1",0.95
99.9933333333333,12.5574666666667,14.3920570742744,10.7228762590589,"Stop for H1",1
99.9866666666667,12.3943333333333,13.8527947473591,10.9358719193076,"Stop for H1",1.05
99.9933333333333,12.2734,13.4300942708033,11.1167057291967,"Stop for H1",1.1
100,12.1861333333333,13.117769302258,11.2544973644087,"Stop for H1",1.15
99.9933333333333,12.1327333333333,12.8621742158973,11.4032924507694,"Stop for H1",1.2
100,12.0847333333333,12.6563760369349,11.5130906297318,"Stop for H1",1.25
100,12.0550666666667,12.5122117140297,11.5979216193037,"Stop for H1",1.3
100,12.0354666666667,12.3744107738034,11.6965225595299,"Stop for H1",1.35
100,12.0206,12.2620805599989,11.7791194400011,"Stop for H1",1.4
100,12.0154666666667,12.2175314357391,11.8134018975943,"Stop for H1",1.45
100,12.0100666666667,12.1661658446031,11.8539674887302,"Stop for H1",1.5
90.72,22.2912,41.065197090598,3.51720290940196,"Stop for H0",0
83.9533333333333,26.1066,49.0958685878581,3.11733141214188,"Stop for H0",0.05
74.5933333333333,28.9189333333333,54.377301376653,3.46056529001372,"Stop for H0",0.1
62.5266666666667,31.7662666666667,58.9977338614873,4.534799471846,"Stop for H0",0.15
49.6666666666667,33.3691333333333,60.8707398889469,5.8675267777198,"Stop for H0",0.2
38.7866666666667,32.9436666666667,59.2372739405736,6.65005939275969,"Stop for H0",0.25
28.56,31.4448666666667,55.8511992790645,7.03853405426882,"Stop for H0",0.3
19.54,29.3246,50.9083135811425,7.74088641885746,"Stop for H0",0.35
13.5066666666667,26.6536,45.393531146475,7.91366885352497,"Stop for H0",0.4
9.11333333333333,23.5995333333333,38.9058711943024,8.29319547236422,"Stop for H0",0.45
6.12666666666667,21.4010666666667,34.1992044876285,8.6029288457048,"Stop for H0",0.5
3.63333333333333,19.4560666666667,30.1256461268553,8.78648720647803,"Stop for H0",0.55
2.4,17.7959333333333,26.7102507197546,8.88161594691202,"Stop for H0",0.6
1.35333333333333,16.5644666666667,24.0015313683919,9.12740196494144,"Stop for H0",0.65
0.926666666666667,15.5294666666667,21.7612123310711,9.29772100226219,"Stop for H0",0.7
0.473333333333333,14.6220666666667,19.756271285303,9.48786204803034,"Stop for H0",0.75
0.286666666666667,13.9510666666667,18.0685176284127,9.83361570492059,"Stop for H0",0.8
0.12,13.4448,16.8316349536699,10.0579650463301,"Stop for H0",0.85
0.0866666666666667,13.0824,15.930630632255,10.234169367745,"Stop for H0",0.9
0.0333333333333333,12.7868666666667,15.0720775967171,10.5016557366163,"Stop for H0",0.95
0.00666666666666667,12.5574666666667,14.3920570742744,10.7228762590589,"Stop for H0",1
0.0133333333333333,12.3943333333333,13.8527947473591,10.9358719193076,"Stop for H0",1.05
